gene,log2FoldChange,logCPM,LR,pvalue,padj,FC
Tspan2,-0.577038692937522,2.28077686005255,0.89283899135904,0.344709126049903,0.641988613555797,-1.49178403565442
Anks6,-0.576993901016937,2.28072646559704,0.892735168783163,0.344737177910129,0.641988613555797,-1.49173772036749
Zcchc10,0.382553578320569,3.0950945047607,0.892336944834718,0.344844802824241,0.642080652279666,1.30364727753394
Dph1,0.220900314372048,4.70319381379859,0.892072919097837,0.344916184079729,0.64210518777718,1.16546066573586
Tal1,-0.576982498286445,2.28094515427387,0.891606668359623,0.345042287141485,0.642231569384994,-1.49172593006151
Ptp4a2,0.153634080402751,8.21775336372721,0.89031210342703,0.345392744861774,0.642775432070697,1.11236794809234
Grcc10,0.157149722530741,6.818602051101,0.889979947202001,0.345482742079522,0.642834476407705,1.11508193564762
Hivep3,0.187132046895335,6.43293280679528,0.889267031753599,0.345676012637621,0.643085627557882,1.13849822869604
Ubap1,0.156564292691731,6.25421459576202,0.889019588408802,0.345743128464657,0.643102038985347,1.11462953941177
Rgl1,0.194244404255258,5.33154854917408,0.888283656441539,0.345942844867018,0.643303643152581,1.14412478081573
Lrrfip2,0.298640974853923,4.07436045570313,0.888135504710474,0.345983069010981,0.643303643152581,1.22998521590132
Nup98,-0.150468621087117,6.74633252592655,0.887975744611569,0.34602645200031,0.643303643152581,-1.10992994472178
Araf,-0.15573707768793,6.19158883888011,0.887258216749309,0.346221388189906,0.643557599749123,-1.11399061437001
Tmem159,0.197595183013844,4.79410345336922,0.886257536249262,0.346493499116456,0.643954899301337,1.14678519372775
Usp47,0.181724500129079,6.30391996032821,0.885735516312183,0.346635564887832,0.644053153720738,1.13423886777789
Slc6a6,0.152328106815939,7.93935712548218,0.88563426982225,0.346663127881957,0.644053153720738,1.11136145275511
Ankrd40,-0.206885170604949,4.62555357186249,0.883567515423664,0.347226423981055,0.644991060676714,-1.15419354735878
5430427O19Rik,0.165529432798949,6.35764094463911,0.882442746951932,0.347533502543673,0.645452794623198,1.12157759328719
Cdc23,-0.173612183940729,5.84107839392552,0.88119487856703,0.347874620590055,0.645977581947397,-1.12787890750359
Mtmr14,-0.228229287596441,5.30997779081483,0.880751859957289,0.347995833733866,0.646093914128577,-1.1713963365051
Foxp4,-0.514346975491756,2.53095389355208,0.880508564053081,0.348062425671882,0.646108813732493,-1.42834746320502
Tstd2,0.177725305058524,5.69878516017871,0.880176748768019,0.348153273930145,0.646168727792287,1.1310990765254
Zfp143,0.172583828327685,5.52020466280555,0.879046474704743,0.348462975322218,0.646634742431407,1.12707523985703
Csnk2a2,-0.234110636997189,4.43663277035996,0.878074879917856,0.348729496893295,0.646978243781437,-1.17618144550899
Gypc,-0.39888728795961,4.21000583000444,0.877812420458323,0.348801540581142,0.646978243781437,-1.31849060202814
Wdr20,-0.185908516589757,4.98954726129005,0.877545142220618,0.348874927785181,0.646978243781437,-1.13753309294225
Hnrnpf,0.154160009411362,9.35239486327762,0.877516963568784,0.348882666085548,0.646978243781437,1.11277353153384
Mrrf,0.276428440997278,3.85403075043299,0.877107163032494,0.348995230119669,0.647078214904233,1.21119272168222
Fam173a,-0.187912975745643,6.02043508771061,0.875912345643212,0.349323704570562,0.647470106494949,-1.1391146630509
Ammecr1l,-0.178492250091208,5.49251824661276,0.875911368636328,0.349323973337376,0.647470106494949,-1.1317005351955
Cep57,0.172882680816327,5.16588097245915,0.875615473731884,0.349405384609966,0.647476649725161,1.1273087362787
Rc3h2,-0.198115764516701,5.04821826018422,0.875471940232587,0.349444885103663,0.647476649725161,-1.14719907390712
Fhad1,0.371424695241293,3.13877904584862,0.874330123225084,0.349759330185503,0.647950450143824,1.2936296897751
Osbpl2,-0.19094220076149,4.96555483786799,0.872859450348123,0.350164906425757,0.64859288913515,-1.14150897350378
Birc3,-0.160051528001203,6.96272741591243,0.872198904835018,0.350347277326873,0.648821749785138,-1.11732704435837
Snrnp25,0.272687852465182,3.88039286626725,0.871296847419199,0.350596536516415,0.649174385842412,1.20805643496686
Dennd11,-0.514811423795668,2.5304952929447,0.871004027035113,0.350677501434574,0.649215337443568,-1.42880736660306
Pum2,-0.171319615065332,6.64641229655451,0.870483970528058,0.350821359994165,0.649305361590166,-1.12608803236412
Fbxo42,0.179273715306328,5.53265977649962,0.870402724576745,0.350843841591641,0.649305361590166,1.13231370994335
Rrad,-0.329052212589376,4.70777185349333,0.868828518560276,0.351279828467147,0.649859086944246,-1.25618784302654
Ly6i,-0.317408338554339,7.60816486333666,0.868699129538919,0.351315696450775,0.649859086944246,-1.2460900573934
Ppp1r8,-0.261600459788212,3.98965887639135,0.86850951599831,0.351368268316433,0.649859086944246,-1.19880786975824
Zfp994,-0.26159476950565,3.98949384839191,0.868472015370251,0.351378666934593,0.649859086944246,-1.19880314142559
Elf1,-0.161592718005407,6.80506606591524,0.867531557001308,0.351639585611758,0.650232636350808,-1.11852129077902
Pnpt1,0.162181885714622,6.39338931815935,0.866968373632484,0.351795960428899,0.650412776177579,1.11897816571567
Irak4,-0.164301249264229,6.09025255462441,0.866467679278009,0.351935064046904,0.65056092938429,-1.12062318718065
Polr2i,0.269086790477932,3.90604502581525,0.865735266656672,0.352138679141034,0.650786741057758,1.20504480659274
Kifc1,0.473125348372154,2.80056999484326,0.865541123115072,0.35219267915397,0.650786741057758,1.3881133198227
Mtmr12,-0.200055258273611,5.19437071251332,0.865303870364062,0.352258685110171,0.650786741057758,-1.14874235341793
Fars2,0.209902998755012,4.81425329487851,0.865171917076481,0.352295403065937,0.650786741057758,1.15661041527169
Cdk7,0.174832456178667,5.13424116765773,0.864967929589168,0.352352175882704,0.650786741057758,1.12883330292923
Smurf2,-0.221277297311162,4.48898246322171,0.864534199705028,0.352472931003803,0.650900799269158,-1.16576524583282
Mars2,-0.382363972108722,3.07085058273053,0.864099335512592,0.35259405864222,0.651015507103091,-1.3034759569341
Myo1c,0.173742588204734,7.12385652112817,0.863397857976219,0.352789568899907,0.651199292256132,1.12798086035024
Ydjc,0.492156575919965,2.53235961651886,0.863318650561693,0.352811654261684,0.651199292256132,1.40654584427168
Knop1,-0.190654957574285,5.93726567690719,0.862894032930113,0.352930082366893,0.651308479718353,-1.14128171963041
Smg5,-0.181993700948389,5.98690225963475,0.862654819845788,0.35299682406933,0.651308479718353,-1.13445053172142
Cep76,0.37135090854899,3.13830356870644,0.862305685651885,0.35309426527922,0.651308479718353,1.29356352872773
Spn,-0.35409696815788,3.39284282047365,0.862260198657317,0.353106963125042,0.651308479718353,-1.27818527124491
Rfc1,0.172940787264279,5.50360510167491,0.861020580949077,0.353453246810496,0.651838217788931,1.12735414104111
Scrn3,0.26564322114403,3.93098210266277,0.860574521179816,0.353577965863113,0.651959237740576,1.20217191470949
Nacc2,0.261630547115668,5.45810315604685,0.86013352120829,0.353701329321331,0.652032547953652,1.19883287109256
Abcc1,0.170191030767979,5.55290991853154,0.859803067848216,0.353793807502422,0.652032547953652,1.1252074662892
2510002D24Rik,-0.295620561023074,3.67061687944141,0.859798680490323,0.353795035537578,0.652032547953652,-1.22741282322518
Sub1,-0.151156746247332,6.76533933481159,0.859300930711254,0.353934395094883,0.652180432050569,-1.11045947651954
Ttc1,0.17912832762728,5.53310926149198,0.858375826575061,0.354193604413918,0.652420305891785,1.13219960671098
Trim23,-0.221309844749942,4.5620742482094,0.858240525127687,0.354231536928364,0.652420305891785,-1.16579154598628
Dpm3,0.288614288315682,3.77310223872953,0.858203244008672,0.354241989874165,0.652420305891785,1.22146649288193
Fdx1,0.361127025817106,3.18105296748447,0.857846300211674,0.354342091765698,0.652495736331026,1.28442889487573
Pspc1,-0.220980632023359,4.41037159566374,0.857589007058531,0.354414271470391,0.652519733454832,-1.16552555101404
Atxn2l,-0.236115514672517,5.64927903883336,0.856162557663531,0.354814805441951,0.653148161794694,-1.17781709206715
Atg4c,0.233003387643017,4.8549751752755,0.855772839652124,0.354924342440506,0.653240798432375,1.17527908813073
Cdc5l,-0.163533626106583,5.8937530261342,0.855372076664819,0.355037032103433,0.653339205698928,-1.12002708926978
Lancl2,0.38802895003049,3.44828902935249,0.8550601846239,0.355124766237974,0.653388081389889,1.30860433047309
Matn2,0.47977926735289,4.56519172537836,0.854856616198429,0.355182045331324,0.653388081389889,1.39453028659776
Exoc7,0.164571128208141,5.80784347271517,0.854383827460792,0.355315125146898,0.653437524606052,1.12083283709479
Cd151,-0.251708912884929,4.57779675629438,0.854340284830496,0.355327384890473,0.653437524606052,-1.19061659892614
Stard3nl,0.146110919454474,6.83691917180009,0.853874358171497,0.355458606198552,0.653503239443028,1.10658242775979
Klrc1,0.580992370913811,2.9055095932531,0.853792761427025,0.355481593536767,0.653503239443028,1.49587784802037
Tcp11l2,-0.218886634809386,4.8383769010992,0.853066393333799,0.355686314878575,0.653770647407604,-1.16383507808902
Adora2b,-0.337403406636277,3.8523943824362,0.851890329143561,0.356018122328577,0.654142527387327,-1.26348050709366
Dnhd1,-0.382278764594438,3.07113989903827,0.851802133021521,0.356043022531932,0.654142527387327,-1.30339897416
Dpy19l4,-0.243614583075592,5.94644282949559,0.851407598767018,0.356154439688993,0.654142527387327,-1.18395527517408
Nisch,-0.148645143583326,8.12954292820566,0.851208933856293,0.356210561098137,0.654142527387327,-1.10852794797013
Trem1,0.281502047629375,6.03001807232638,0.850922344163042,0.356291541989456,0.654142527387327,1.21545968965883
Ntmt1,0.259118060411001,3.97982186868977,0.850886367464116,0.356301709613302,0.654142527387327,1.19674689290064
Apex2,0.259116983357879,3.98025975173438,0.850879315731659,0.356303702598844,0.654142527387327,1.196745999462
Cks2,0.224685728569936,5.27810677285284,0.850363699097795,0.356449469426083,0.654301255691939,1.16852267411361
Scaf11,-0.149731783096985,6.49460501216746,0.849838153529088,0.356598127375674,0.654465237266417,-1.10936320697627
Nkiras1,-0.315509626250205,3.49716003040642,0.849211018133758,0.356775632745653,0.654682099209921,-1.24445117306177
Creld1,-0.214041531419257,4.59388747000893,0.8487815101761,0.356897271286203,0.654796390625211,-1.15993304546532
Cul5,0.195091105098283,5.01644105934504,0.848313445689043,0.357029894011401,0.654830411777632,1.14479645134426
C5ar2,-0.170994108739771,5.91206684746249,0.848297090838193,0.357034529264182,0.654830411777632,-1.12583398877255
Stat2,-0.172025501394085,8.90650192884892,0.84764235955476,0.357220159498519,0.655061968016566,-1.12663914304196
Efr3a,0.151950403826251,7.52311052313975,0.846468065143165,0.357553428979443,0.655514433060653,1.1110705322291
Tns4,0.256026274970207,4.00347434686026,0.84635430344553,0.35758573768664,0.655514433060653,1.19418493587596
Rnf180,0.164754739207637,6.10194128746923,0.845952185228714,0.357699972760007,0.655614902722777,1.12097549394746
6430548M08Rik,-0.473815605423274,2.59507263513011,0.845471595077726,0.357836566160894,0.655648491423916,-1.3887776211689
Pex26,-0.473814970071947,2.5948826343204,0.84546950060735,0.357837161608358,0.655648491423916,-1.38877700956251
Pld4,-0.159212185494029,10.225650041147,0.844667814658292,0.358065176932249,0.655957328448451,-1.11667718607032
Glis3,-0.417679141316183,2.85267733719712,0.844224423973352,0.358191371749899,0.656079563862674,-1.33577696549324
Slc37a4,0.180349303884268,5.04461598985214,0.843902859164003,0.358282931562934,0.656138330179663,1.13315821122052
N4bp1,0.144608504931439,6.52915007726865,0.842087233996007,0.358800502418799,0.656977119117707,1.10543063886405
Atp5mpl,0.164859539273667,5.92243910784274,0.841686427733845,0.35891489669876,0.657066661494751,1.12105692666157
Tedc1,0.379375653929389,3.65768009934955,0.841498589000901,0.358968525093262,0.657066661494751,1.30077880374444
Sp2,-0.254929402464281,4.01312874163351,0.840388699586622,0.359285626215563,0.657502085756813,-1.19327734919303
Grb2,0.167469362112898,5.89074139506612,0.840248864834562,0.359325605060536,0.657502085756813,1.12308674434442
Fem1b,0.191170887415128,5.06181019303773,0.839746037879171,0.359469414208289,0.657603079299743,1.14168993243879
Odr4,0.158854708082117,5.93211639041566,0.839639076473434,0.359500015523636,0.657603079299743,1.11640052509413
Pus1,0.204426119214695,4.71058604800042,0.838291432113039,0.359885879689902,0.657947712200497,1.15222791797177
Hnrnpul2,0.250211718125899,4.05036499390405,0.838238980944046,0.359900909293999,0.657947712200497,1.1893816461197
Tmem185a,0.188860489407805,5.10645610074176,0.83817522405038,0.359919179657478,0.657947712200497,1.13986304104194
Mndal,-0.333120822866686,7.30496812056116,0.837956758034391,0.359981793611499,0.657947712200497,-1.25973547589346
Aspscr1,0.162156040221081,5.86855675135642,0.837939920795829,0.359986619909554,0.657947712200497,1.11895811970242
Mars1,-0.196597509655347,6.46859098759719,0.837596496848434,0.360085079869014,0.658018651832858,-1.14599242637479
Sart3,-0.218159319830513,4.71509780654936,0.837047717551328,0.360242492410613,0.658197279939364,-1.16324849441903
Maea,0.144612742103509,7.0351176197643,0.836784454662162,0.3603180407173,0.658226299916087,1.10543388550078
Lancl1,-0.181682064805055,5.12605581400451,0.836218934669436,0.360480401296666,0.658408038894049,-1.13420550585132
Map3k7,-0.2411868579265,4.15858081289884,0.83602226289332,0.360536889318251,0.658408038894049,-1.18196462513214
Hscb,0.247477587848856,4.07348806799803,0.834636546122403,0.360935240624538,0.659026410885453,1.18712971846114
Naprt,-0.351869257650516,3.79911939795448,0.833256466894541,0.36133257475467,0.659603317966218,-1.27621310844595
Entpd6,-0.180161934554248,5.24047381046219,0.833123874370445,0.361370780800201,0.659603317966218,-1.13301105239485
Unc13a,-0.339799613729823,3.42833794336296,0.832577946751739,0.361528146556186,0.659737956297216,-1.26558079616029
Eif2b2,0.178559681672811,5.66923545232369,0.832239679965137,0.361625700721094,0.659737956297216,1.13175343212678
Kdm1a,0.284509799395209,3.80154469605786,0.832083649648755,0.361670711195834,0.659737956297216,1.21799634113929
Col4a3bp,0.244449690777739,4.29219967063067,0.83183808117959,0.361741566638455,0.659737956297216,1.18464080909565
Fbxo9,0.245927915924043,4.62113323287907,0.831831191290241,0.361743554898646,0.659737956297216,1.18585524682268
Mccc2,0.244826585850432,4.09508290465033,0.831155099030354,0.361938732630549,0.659890190633873,1.1849503295397
Rps14,0.160128428704539,9.50747516342771,0.830898696738306,0.362012790162193,0.659890190633873,1.11738660339419
Zfp551,-0.808550234991259,1.71552770682329,0.830795716451135,0.36204254019193,0.659890190633873,-1.75145052444917
Prickle1,-0.80857389556239,1.71544551826225,0.830613491025297,0.362095191664163,0.659890190633873,-1.75147924892548
Pcdhgb5,-0.808552120181457,1.71551336422066,0.830506510345828,0.362126107151692,0.659890190633873,-1.75145281309606
Tardbp,-0.147640166750531,6.95854612271275,0.829743756329899,0.362346634992497,0.660001251227139,-1.10775601977696
Esyt2,-0.240127966031848,4.25033620665519,0.829742497272703,0.362346999165093,0.660001251227139,-1.18109741929094
Alkbh3,0.206498438732875,4.8541883047672,0.8296749695214,0.362366531787779,0.660001251227139,1.15388419326977
Pskh1,-0.205775331161817,4.55451620621512,0.829151648187816,0.362517953517654,0.66014730905655,-1.1533059883803
Thnsl1,0.342683734249566,3.26285584328565,0.828830995162718,0.362610776868188,0.66014730905655,1.26811337467066
Tstd3,0.342672400963686,3.26238854880557,0.828777585533501,0.362626241196763,0.66014730905655,1.26810341287379
Cnep1r1,0.20234520666088,5.06675518231637,0.828324918216838,0.362757343977892,0.660246206666912,1.15056716700411
Tars,0.177742726645123,6.61149762472616,0.828147340792949,0.36280879233869,0.660246206666912,1.13111273544772
Slc39a13,0.194807197909805,5.01552617297058,0.827970243679233,0.362860111586429,0.660246206666912,1.14457118962581
Dynlt1b,0.224165070056829,5.65564599460673,0.827396122010605,0.36302654971761,0.660440121451958,1.16810103857032
Ubxn7,-0.286222866923617,3.69991180881778,0.825727366123914,0.36351092248973,0.66121228308437,-1.2194434586397
Ccnq,-0.205776623929959,5.01198942211181,0.825274828287292,0.363642430091044,0.661284795371335,-1.15330702183357
H13,0.152925715662747,7.49220288787497,0.824980801222957,0.363727909701557,0.661284795371335,1.11182190835661
P4ha2,0.618471563133518,3.20191814953533,0.824971499263306,0.363730614422884,0.661284795371335,1.53524782918126
Tchp,-0.261460928646849,3.98968328993923,0.824080304166433,0.363989875431477,0.66157005476686,-1.19869193192176
Kxd1,0.163284970143279,5.85529179923906,0.824019910659489,0.364007453991556,0.66157005476686,1.1198340634343
Tgfbr1,-0.201054564819239,9.21678375672916,0.823481318198734,0.364164272492137,0.661746047460592,-1.14953832441947
Plekhg5,-0.393227867792484,3.1789805999861,0.822468582540261,0.364459397598103,0.66217326651882,-1.31332854392564
Gpx1,0.162719731846499,8.77964270824565,0.82174230939502,0.364671247554327,0.662376790773185,1.11939540585274
Myl12b,0.149817592987491,7.93858064606487,0.821515238053029,0.364737518039941,0.662376790773185,1.10942919262376
Sectm1a,0.512684837636617,4.1083316543123,0.821412423264519,0.364767529893959,0.662376790773185,1.42670280287621
Suv39h1,0.199863134922175,5.23337430307285,0.82126152800175,0.364811582735485,0.662376790773185,1.1485893858607
Vamp3,0.147908841893763,6.92011767666973,0.820377661751609,0.365069769560279,0.662702605920155,1.10796233796221
Dse,0.240484978085978,5.61379411716642,0.820106803358694,0.365148940894678,0.662702605920155,1.18138973206757
Pdyn,0.28326721295346,4.46605758321361,0.820030522345789,0.365171241967787,0.662702605920155,1.21694773827219
Pgls,-0.151895554956244,6.35507193592,0.819479709549025,0.365332330442213,0.662885899578699,-1.11102829197524
Zmat3,0.339914390596631,3.49949393062039,0.818898492564677,0.365502417644957,0.662973874368478,1.26568148630805
Eps15,0.15229334912217,6.73195008428323,0.818118818824751,0.365730753682487,0.662973874368478,1.11133467793809
Manf,0.165235842578317,6.5390052374385,0.817885321581199,0.365799174416949,0.662973874368478,1.12134937408553
Ubqln2,0.636305567601049,2.02683742891816,0.81773492112327,0.365843255044953,0.662973874368478,1.55434371786776
Rwdd2a,0.636305565981369,2.02693070281399,0.817732578267998,0.365843941766917,0.662973874368478,1.55434371612274
Carns1,0.636304389340003,2.02686833875912,0.817731896800858,0.365844141514313,0.662973874368478,1.55434244842283
Klf4,-0.265615079146187,4.07092067963146,0.817667514819052,0.365863013441453,0.662973874368478,-1.2021484647159
Msl3,0.180168005865223,5.04510943427019,0.817278666203962,0.365977023158772,0.662973874368478,1.13301582046898
Zc3hc1,-0.203539927963432,4.64061681157339,0.817267540334415,0.365980285969087,0.662973874368478,-1.15152036666921
Tut7,-0.146966061697047,7.2827833102473,0.817262477422866,0.365981770749096,0.662973874368478,-1.10723853723393
Aup1,-0.142306440708606,8.35251020625667,0.816331584637847,0.366254912107099,0.663083700577263,-1.10366814365585
Mphosph10,0.195738028452035,4.99169352060669,0.816200814765001,0.366293305094647,0.663083700577263,1.14530990818017
Elf4,-0.175330749205348,6.28550680931014,0.815935503434005,0.366371215542529,0.663083700577263,-1.12922325846221
Cutc,0.334372530224974,3.30185106410325,0.815932407773413,0.366372124739737,0.663083700577263,1.26082891862124
Ciz1,-0.148408390913468,6.17079873736443,0.815775733666463,0.366418144101555,0.663083700577263,-1.10834604853146
Stoml1,-0.189418531907622,5.60582681258759,0.815698009828927,0.366440976642427,0.663083700577263,-1.14030403171612
Fam135a,-0.357330018604937,3.26052527221914,0.815622582118919,0.366463136549998,0.663083700577263,-1.28105287053693
Mgat2,0.262960900434286,5.25608390600234,0.815200303482325,0.366587232165384,0.663199466259187,1.19993886148501
Klhl9,-0.163163964358702,6.20220901217228,0.813794891449588,0.367000663124328,0.663701240658892,-1.11974014149448
Nop53,-0.159377086529283,7.23958575489604,0.813577286149323,0.367064734109542,0.663701240658892,-1.11680483033535
Gpm6b,0.324188502202571,3.56473244040099,0.81339976046067,0.367117015697433,0.663701240658892,1.25196002877746
Cnpy4,0.237499070844524,4.82764207905509,0.813284747923758,0.367150892589108,0.663701240658892,1.17894716994167
Pi4ka,-0.167505546747576,5.19973842056014,0.813235506043196,0.367165398091118,0.663701240658892,-1.12311491314797
Fam111a,-0.160956092059672,6.79610037656091,0.812859437238429,0.367276205401579,0.663792774900102,-1.11802782364574
Eri1,0.296756466081599,5.49078757711978,0.81249695580259,0.367383053231931,0.663838806477393,1.2283796065094
Oxsm,-0.363323364592885,3.11564975266595,0.812181989936757,0.367475930087982,0.663838806477393,-1.28638578067165
Prmt9,-0.363318538008606,3.11565811344598,0.812160743332543,0.367482196442843,0.663838806477393,-1.2863814770324
Emc9,-0.295498003865419,3.67066183834405,0.811120159473274,0.367789282334132,0.664218275936559,-1.22730855875254
Eloc,0.144460849771216,6.28254645060551,0.811040935919911,0.367812676549713,0.664218275936559,1.10531750741138
Nhlrc3,0.154244938481215,6.04533574440918,0.809638512414071,0.368227146185697,0.664808233690903,1.11283904059854
Shc1,0.148488341256357,6.77641061514128,0.809352684869943,0.368311698824279,0.664808233690903,1.10840747183956
Zfp830,-0.220874045459024,4.41014854961091,0.809324111910808,0.368320152675743,0.664808233690903,-1.16543944496136
Atrx,-0.148006138841472,6.88352066818989,0.807439670121506,0.368878297287693,0.665706752114809,-1.10803706268629
Sec61a2,-0.282424191072144,4.17883532959258,0.805638352147922,0.36941292338769,0.666562540204938,-1.21623683689607
C1galt1,-0.328431542718738,3.33794412890763,0.805048467370217,0.369588234164318,0.666734711186562,-1.25564752769088
Lcorl,-0.192082689558367,4.89766855935757,0.804621670579976,0.369715148317601,0.666734711186562,-1.14241172348156
Gcnt2,0.229851433684312,7.07126524573914,0.804393725681933,0.369782955892881,0.666734711186562,1.1727141788743
Tfdp2,0.326629005648964,3.3397658805366,0.804155923549513,0.369853714213396,0.666734711186562,1.25407967183935
Kifbp,0.326627968924821,3.33948411715834,0.804151193863224,0.369855121728879,0.666734711186562,1.25407877065499
H2-Aa,0.210801699100198,11.967185761563,0.804056354709303,0.369883346652198,0.666734711186562,1.15733112891467
Jun,0.186436535559055,9.14180654734358,0.803800488113557,0.36995950966746,0.666734711186562,1.13794950040403
B3gnt2,0.323525746575124,5.5413278759946,0.803691921302812,0.369991833020679,0.666734711186562,1.25138502645659
Epg5,-0.221269010017915,4.82441344462777,0.803474755877248,0.370056501013922,0.666742335323468,-1.16575854933049
Tapbp,0.150501017598067,9.74048720307907,0.803205924334017,0.370136576091356,0.66675384423488,1.10995486908924
Poldip3,-0.144770150399956,7.05980976788558,0.803003025040745,0.370197028367558,0.66675384423488,-1.10555450278491
Ccdc32,0.259101620331137,3.97945609784059,0.802844721635878,0.370244203207295,0.66675384423488,1.19673325557477
Snapc2,0.218902053023381,4.3400924473301,0.801577546467705,0.370622127232685,0.667325494961805,1.16384751616753
Invs,-0.272182811075574,3.85207025057488,0.801283180114353,0.370709996488543,0.667374784801176,-1.20763360706192
Thumpd3,-0.164022508637825,5.88697845030655,0.800001691644904,0.371092863749197,0.667955045338741,-1.12040669441769
Srsf11,-0.176547648594057,7.23990032247321,0.799635088505246,0.371202494452795,0.668026691795688,-1.13017614923855
Anapc15,0.190448229121656,4.88729270955354,0.799427854273934,0.371264486749607,0.668026691795688,1.14111819338678
Dnal4,0.224478844546933,4.28211970022894,0.799170254289649,0.371341565677723,0.668026691795688,1.16835511871745
Arih2,-0.147083153167082,6.63665740417124,0.799058932527595,0.371374882231958,0.668026691795688,-1.10732840615681
Otud4,0.173052663189294,5.35012464876324,0.79877884547624,0.371458725601385,0.668068578551432,1.12744156677845
Arf1,0.14730532453594,9.10370122930055,0.798220209056913,0.371626031025745,0.668260533704323,1.10749894504739
Plgrkt,-0.154059931094072,6.19658088658881,0.797461014427105,0.371853570241875,0.668560721464858,-1.11269634222018
Esco2,0.337650811761749,3.49925442141338,0.796242084185813,0.37221930492497,0.669109234468351,1.26369719762696
Prdm1,-0.287832408400594,4.08213522184322,0.795005093527549,0.372590972993109,0.669668232984682,-1.22080468886814
Anp32e,0.160136326339596,6.1232565814336,0.794780288947948,0.372658573852222,0.669680629864426,1.1173927202349
Tnfsf10,-0.191145977823179,5.34184880282042,0.794256244774847,0.372816225523702,0.669747022268805,-1.14167022017526
Cep70,0.249978822746268,4.05011373547039,0.794253876036647,0.372816938338718,0.669747022268805,1.18918965881464
Tmx4,-0.175706367707267,6.18625448261809,0.793743626697853,0.372970530120393,0.669913853514844,-1.12951730007044
Arfgap1,0.152540322230516,6.09016632590188,0.793312619065373,0.373100338111759,0.669997748861185,1.11152494217721
Guca1a,0.319355974744397,3.37668346151938,0.79318527524187,0.373138702774032,0.669997748861185,1.24777341315223
Galt,-0.202656552324041,4.7857494160689,0.792664122105502,0.373295767278421,0.670170692370308,-1.15081549582214
Txnrd1,0.194493404364135,5.70063999653308,0.792317649203341,0.373400238096806,0.670249174533675,1.14432226661363
Lamtor3,0.13815583407384,6.33788746970749,0.791591855241176,0.373619217094016,0.670533138601137,1.10049747422533
Kiz,0.226507839706791,4.26228724265629,0.791022533981614,0.373791112689293,0.67073252361553,1.16999944033978
Ndrg2,-0.519223163987223,2.35663954667783,0.790256708758262,0.374022513701646,0.671038603212971,-1.43318332589061
A430005L14Rik,0.20328881700257,4.51597445926281,0.78973422087783,0.374180503360953,0.671212896435452,1.15131995409836
Tceal1,-0.519236815554049,2.35645227470909,0.789016858192705,0.374397571615826,0.671410096375661,-1.43319688751656
Capns2,-0.519202986765925,2.35664256829464,0.788968678558619,0.374412156717102,0.671410096375661,-1.43316328183827
Elmod2,-0.174532011200902,5.6326335649387,0.787939015083468,0.374724050485525,0.671860186080987,-1.12859824494762
Mfn2,0.169583448400156,5.71731012974017,0.787718273330269,0.374790962461508,0.671870961630704,1.12473369168082
Siah2,-0.519193345208647,2.35653178986825,0.787135740734395,0.37496762218858,0.672078441589669,-1.43315370401391
Krr1,0.174431664844924,5.32133656755058,0.786619558429087,0.375124258076509,0.67224996996427,1.12851974825944
Tmem51,0.310889194837059,5.68576114342936,0.786136039947994,0.375271065413747,0.672298327368,1.2404720204884
Arrdc4,0.340933308823981,5.85325971232456,0.786129262966952,0.375273123634168,0.672298327368,1.26657570262743
Sirt2,0.146114309757404,7.04668213616615,0.785143950777256,0.375572539135717,0.672630642396796,1.10658502820823
Entpd7,0.217157140492806,4.35826906040522,0.784954930869093,0.375630016625196,0.672630642396796,1.16244071539706
Rabepk,0.221425547154046,4.50778865725236,0.784816460414778,0.375672130792033,0.672630642396796,1.16588504481291
Ly6c2,-0.395788130589583,8.52463440933807,0.784181125709395,0.375865445444193,0.672630642396796,-1.31566129718496
Zfp174,-0.519145088150062,2.35629963904866,0.784131414788414,0.375880576986445,0.672630642396796,-1.43310576690757
Slamf1,-0.392786964332038,2.90398208663712,0.784105067069682,0.375888597334091,0.672630642396796,-1.31292723761341
Fancb,-0.392785166614253,2.90402032029948,0.784097995949566,0.375890749851364,0.672630642396796,-1.3129256015981
Wdr82,-0.189926254510609,5.60609086067781,0.783838265014718,0.375969826458355,0.672630642396796,-1.1407054055353
Zrsr1,-0.519117718236182,2.35645307257567,0.783715018244193,0.376007357837295,0.672630642396796,-1.43307857917333
Atl3,0.192214554654021,4.8606746852821,0.783255345520909,0.376147384832179,0.672743062286989,1.14251614687786
Bri3,0.312521742042851,3.41312375807506,0.782999696280967,0.376225293243874,0.672743062286989,1.24187652755282
Tsc22d3,-0.287494628213948,7.52474252332466,0.782908321769561,0.376253144879507,0.672743062286989,-1.22051889363483
Zfand3,0.208161365402467,4.66660423701525,0.782435467942979,0.376397320580048,0.672891790737172,1.15521498809385
Cept1,0.165212761822683,7.53555040342238,0.781189294107415,0.376777658021442,0.673462592886025,1.12133143447729
Zmiz1,-0.146666123060696,7.00250697303333,0.78096592626877,0.376845887926539,0.673475431006898,-1.10700836447564
Arl6ip1,0.160397948213181,9.17460494404683,0.780615977754032,0.37695281809183,0.673557416454335,1.11759536935799
Abcf3,-0.155037622452596,5.89680216439209,0.779895861710059,0.377172990866919,0.673769046385468,-1.1134506543015
Dph5,-0.216030491578591,4.79229776431897,0.779829127445338,0.377193403777796,0.673769046385468,-1.16153328084843
